timestamp,client_id,op_type,count,max,min,avg,50p,90p,99p,99.9p
1731296423822,3,INSERT,5,131.01,96.51,114.67,111.94,131.01,131.01,131.01
1731296424325,0,INSERT,1188,781.82,50.85,59.35,56.61,65.92,84.93,718.85
1731296424325,1,INSERT,503,185.60,56.10,63.15,62.53,67.33,75.71,88.32
1731296424325,2,INSERT,251,99.97,55.62,62.14,61.18,67.33,73.92,99.97
1731296424325,3,INSERT,5,127.81,94.08,105.21,101.18,127.81,127.81,127.81
1731296424828,0,INSERT,1189,885.25,51.78,61.74,57.79,67.71,88.89,867.33
1731296424828,1,INSERT,503,109.57,53.25,60.40,59.30,65.44,84.80,104.06
1731296424828,2,INSERT,252,106.94,55.42,63.01,62.08,67.84,78.27,106.94
1731296424828,3,INSERT,5,134.27,106.94,121.37,129.09,134.27,134.27,134.27
1731296425331,0,INSERT,1237,363.77,51.94,59.56,58.17,65.92,77.76,101.95
1731296425331,1,INSERT,503,87.04,52.26,59.58,58.88,64.19,76.22,79.94
1731296425331,2,INSERT,251,72.25,55.17,61.50,60.99,66.17,70.21,72.25
1731296425331,3,INSERT,5,112.51,96.26,108.13,109.95,112.51,112.51,112.51
1731296425834,0,INSERT,1173,109.69,50.62,59.43,57.70,67.78,83.01,95.10
1731296425834,1,INSERT,503,118.53,52.67,61.85,59.90,70.97,78.53,101.18
1731296425834,2,INSERT,252,192.00,54.56,61.52,60.61,64.99,72.19,192.00
1731296425834,3,INSERT,5,123.14,101.44,108.06,105.09,123.14,123.14,123.14
1731296426337,0,INSERT,1216,173.18,51.94,58.67,57.12,63.97,80.89,95.04
1731296426337,1,INSERT,503,95.17,52.80,61.23,59.58,70.02,79.55,84.09
1731296426337,2,INSERT,251,72.96,54.43,60.67,60.73,64.32,67.78,72.96
1731296426337,3,INSERT,5,106.88,96.38,100.73,100.42,106.88,106.88,106.88
1731296426840,0,INSERT,1207,99.20,50.72,59.22,57.53,66.81,84.29,97.86
1731296426840,1,INSERT,503,108.48,53.28,60.89,60.13,65.66,78.97,98.62
1731296426840,2,INSERT,252,99.58,53.47,59.60,59.07,63.49,69.31,99.58
1731296426840,3,INSERT,5,124.73,107.20,114.85,116.93,124.73,124.73,124.73
1731296427343,0,INSERT,1202,170.24,51.49,59.17,57.15,67.65,82.37,119.17
1731296427343,1,INSERT,502,91.90,53.38,59.35,58.98,63.23,67.84,74.56
1731296427343,2,INSERT,251,78.66,54.05,59.72,59.33,63.49,68.16,78.66
1731296427343,3,INSERT,5,110.02,93.50,99.63,97.86,110.02,110.02,110.02
1731296427846,0,INSERT,1227,108.73,50.78,59.00,57.12,66.81,84.16,104.64
1731296427846,1,INSERT,502,102.85,53.70,60.99,60.64,65.53,72.06,102.78
1731296427846,2,INSERT,252,98.05,54.72,61.21,60.45,65.34,73.98,98.05
1731296427846,3,INSERT,5,131.84,101.38,113.78,105.47,131.84,131.84,131.84
1731296428349,0,INSERT,1256,77.06,51.62,57.62,57.05,61.34,70.33,76.03
1731296428349,1,INSERT,502,121.66,55.39,64.08,62.85,70.97,80.06,87.94
1731296428349,2,INSERT,251,95.04,55.04,61.23,60.61,65.25,76.22,95.04
1731296428349,3,INSERT,6,135.42,98.50,111.29,105.47,112.45,135.42,135.42
1731296428852,0,INSERT,1167,844.29,51.23,60.66,57.79,68.22,84.99,166.91
1731296428852,1,INSERT,502,122.24,51.90,63.52,62.78,71.30,80.96,120.45
1731296428852,2,INSERT,252,176.51,55.01,62.74,60.64,67.90,92.35,176.51
1731296428852,3,INSERT,5,130.69,93.57,112.44,110.27,130.69,130.69,130.69
1731296429355,0,INSERT,1172,95.94,51.17,59.00,57.22,66.81,83.26,90.88
1731296429355,1,INSERT,502,75.58,52.48,59.09,58.46,64.25,70.53,75.58
1731296429355,2,INSERT,251,112.77,55.04,60.72,59.77,64.93,73.22,112.77
1731296429355,3,INSERT,5,110.27,99.52,104.70,103.81,110.27,110.27,110.27
1731296429858,0,INSERT,1257,104.25,51.58,57.47,57.02,60.99,65.53,94.53
1731296429858,1,INSERT,502,106.11,53.86,61.83,60.99,65.79,83.07,102.59
1731296429858,2,INSERT,252,103.68,55.84,62.71,61.82,66.88,80.25,103.68
1731296429858,3,INSERT,5,144.77,103.94,115.85,106.37,144.77,144.77,144.77
1731296430361,0,INSERT,1257,72.00,51.84,58.12,57.76,62.27,66.62,71.55
1731296430361,1,INSERT,503,75.07,53.28,60.12,59.62,64.19,70.21,73.86
1731296430361,2,INSERT,251,193.02,55.58,61.41,60.61,64.35,68.48,193.02
1731296430361,3,INSERT,5,104.45,96.26,101.09,103.10,104.45,104.45,104.45
1731296430864,0,INSERT,1173,100.86,51.33,59.11,56.80,68.09,86.33,95.74
1731296430864,1,INSERT,503,76.61,52.29,58.89,58.40,63.13,67.90,70.66
1731296430864,2,INSERT,252,97.92,54.08,61.05,60.38,64.83,78.14,97.92
1731296430864,3,INSERT,5,130.94,94.85,106.66,103.23,130.94,130.94,130.94
1731296431367,0,INSERT,1257,102.33,51.81,57.78,57.41,61.63,67.20,80.06
1731296431367,1,INSERT,503,104.32,53.09,61.03,60.54,65.47,72.58,86.53
1731296431367,2,INSERT,251,75.45,56.83,62.82,62.27,67.01,72.45,75.45
1731296431367,3,INSERT,5,103.49,91.20,97.49,97.86,103.49,103.49,103.49
1731296431870,0,INSERT,1256,133.76,51.94,58.89,57.76,63.23,87.30,132.99
1731296431870,1,INSERT,503,108.09,53.66,63.09,61.60,69.18,100.54,105.53
1731296431870,2,INSERT,252,147.97,55.17,66.24,62.91,76.35,113.98,147.97
1731296431870,3,INSERT,5,135.55,123.65,128.33,127.61,135.55,135.55,135.55
1731296432373,0,INSERT,1174,105.86,50.98,58.98,56.99,66.50,84.22,105.28
1731296432373,1,INSERT,503,184.32,53.02,60.36,59.77,64.42,70.78,81.47
1731296432373,2,INSERT,251,83.65,57.98,65.07,64.61,70.14,78.85,83.65
1731296432373,3,INSERT,5,112.77,95.23,104.30,108.73,112.77,112.77,112.77
1731296432876,0,INSERT,1169,808.96,51.81,60.68,57.92,68.48,88.06,177.53
1731296432876,1,INSERT,503,105.66,52.80,58.54,57.82,63.20,70.27,90.43
1731296432876,2,INSERT,252,112.96,58.75,65.24,64.03,69.76,82.75,112.96
1731296432876,3,INSERT,5,129.98,101.44,114.21,108.67,129.98,129.98,129.98
1731296433379,0,INSERT,1257,70.02,51.74,57.75,57.41,61.18,65.86,68.61
1731296433379,1,INSERT,503,75.07,53.15,59.21,58.75,63.13,70.14,71.10
1731296433379,2,INSERT,251,80.25,56.26,62.12,61.70,66.30,70.02,80.25
1731296433379,3,INSERT,5,109.18,98.37,104.76,104.32,109.18,109.18,109.18
1731296433882,0,INSERT,1192,819.71,51.74,60.42,58.24,66.69,82.94,108.61
1731296433882,1,INSERT,503,180.86,52.93,60.87,60.19,64.86,75.39,125.06
1731296433882,2,INSERT,252,148.35,55.30,64.21,62.53,69.38,101.57,148.35
1731296433882,3,INSERT,5,129.28,97.41,108.13,104.77,129.28,129.28,129.28
1731296434385,0,INSERT,1169,807.93,51.07,60.01,57.02,68.09,84.93,186.37
1731296434385,1,INSERT,503,190.97,52.83,60.39,59.13,65.31,77.44,100.99
1731296434385,2,INSERT,251,74.75,54.18,59.92,59.45,64.09,70.78,74.75
1731296434385,3,INSERT,5,121.92,91.46,104.35,106.62,121.92,121.92,121.92
1731296434888,0,INSERT,1233,97.98,51.17,57.86,56.99,61.31,84.35,96.70
1731296434888,1,INSERT,503,149.25,54.62,62.28,61.57,66.88,76.35,107.65
1731296434888,2,INSERT,252,101.57,54.50,61.31,60.32,65.92,74.24,101.57
1731296434888,3,INSERT,5,131.46,100.42,109.49,102.21,131.46,131.46,131.46
1731296435391,0,INSERT,1221,849.41,52.19,60.15,57.85,63.39,85.18,761.34
1731296435391,1,INSERT,503,187.01,54.18,60.88,60.32,64.45,72.19,77.76
1731296435391,2,INSERT,251,103.55,53.44,61.06,60.32,65.73,70.91,103.55
1731296435391,3,INSERT,5,105.28,93.25,100.50,101.95,105.28,105.28,105.28
1731296435894,0,INSERT,1205,137.47,52.51,60.45,58.59,67.45,90.69,103.74
1731296435894,1,INSERT,503,107.52,52.19,61.72,60.86,66.75,77.95,97.92
1731296435894,2,INSERT,252,110.33,53.50,61.08,60.00,64.54,78.91,110.33
1731296435894,3,INSERT,5,127.74,105.28,118.33,118.91,127.74,127.74,127.74
1731296436397,0,INSERT,1247,170.50,51.07,58.17,57.50,61.70,72.45,100.03
1731296436397,1,INSERT,503,92.42,54.46,64.70,64.32,69.31,76.42,82.43
1731296436397,2,INSERT,251,69.44,54.78,59.95,59.62,63.77,67.84,69.44
1731296436397,3,INSERT,5,111.87,97.66,106.43,106.94,111.87,111.87,111.87
1731296436900,0,INSERT,1184,865.28,52.00,62.14,58.59,67.84,85.50,818.17
1731296436900,1,INSERT,503,116.16,53.63,61.27,60.86,65.66,73.09,101.25
1731296436900,2,INSERT,252,76.80,54.34,59.38,59.17,62.56,65.66,76.80
1731296436900,3,INSERT,5,126.53,103.94,115.03,111.87,126.53,126.53,126.53
1731296437403,0,INSERT,1170,1268.73,51.01,60.14,57.28,67.01,84.16,100.35
1731296437403,1,INSERT,503,1316.86,53.15,64.65,61.41,67.26,75.07,309.25
1731296437403,2,INSERT,251,1212.41,54.11,64.15,58.91,63.04,70.72,1212.41
1731296437403,3,INSERT,5,120.00,97.92,105.79,101.31,120.00,120.00,120.00
1731296437906,0,INSERT,1257,99.58,51.81,61.86,61.15,68.67,78.33,96.96
1731296437906,1,INSERT,503,109.95,53.82,64.64,63.52,71.87,78.78,106.62
1731296437906,2,INSERT,251,130.56,54.30,66.90,65.86,75.39,91.97,130.56
1731296437906,3,INSERT,5,158.46,112.06,144.25,154.24,158.46,158.46,158.46
1731296438409,0,INSERT,1256,104.00,52.54,61.38,61.15,66.75,72.64,88.70
1731296438409,1,INSERT,503,101.18,54.98,64.38,63.77,70.53,76.29,85.82
1731296438409,2,INSERT,251,76.09,55.14,64.52,64.38,70.14,75.58,76.09
1731296438409,3,INSERT,5,116.61,96.77,106.82,107.07,116.61,116.61,116.61
1731296438912,0,INSERT,1159,166.78,51.58,62.91,61.09,72.19,91.71,130.37
1731296438912,1,INSERT,503,192.90,53.47,65.33,64.29,73.98,85.44,116.93
1731296438912,2,INSERT,251,103.49,55.42,65.07,64.93,73.66,79.55,103.49
1731296438912,3,INSERT,5,106.05,90.62,97.76,98.62,106.05,106.05,106.05
1731296439415,0,INSERT,1256,101.18,51.74,57.42,56.83,61.25,67.07,100.09
1731296439415,1,INSERT,503,96.45,55.10,68.47,67.90,78.02,86.59,89.73
1731296439415,2,INSERT,251,99.52,56.03,66.95,67.01,72.45,79.74,99.52
1731296439415,3,INSERT,5,132.86,106.18,120.81,120.89,132.86,132.86,132.86
1731296439918,0,INSERT,3719,849.41,49.86,57.31,54.66,62.78,79.61,708.61
1731296439918,1,INSERT,503,107.26,54.11,66.74,66.56,76.42,85.38,95.30
1731296439918,2,INSERT,251,219.39,57.76,69.34,68.29,76.99,86.46,219.39
1731296439918,3,INSERT,5,131.01,108.99,120.52,123.97,131.01,131.01,131.01
1731296440421,0,INSERT,4547,881.66,49.82,57.65,54.27,64.48,81.92,754.17
1731296440421,1,INSERT,503,111.04,53.57,63.54,63.10,70.78,79.94,108.73
1731296440421,2,INSERT,251,98.17,54.69,64.56,64.19,70.53,77.44,98.17
1731296440421,3,INSERT,5,113.73,94.46,102.42,101.12,113.73,113.73,113.73
1731296440924,0,INSERT,4507,872.96,49.86,57.40,54.17,64.58,82.30,144.77
1731296440924,1,INSERT,503,817.15,51.78,62.95,61.63,67.84,75.97,84.35
1731296440924,2,INSERT,251,102.33,54.27,63.99,63.65,71.30,76.54,102.33
1731296440924,3,INSERT,5,122.88,96.00,108.37,110.85,122.88,122.88,122.88
1731296441427,0,INSERT,4460,1230.85,50.43,62.25,59.81,71.30,91.90,173.31
1731296441427,1,INSERT,503,122.43,52.38,61.41,60.35,68.80,79.49,101.57
1731296441427,2,INSERT,251,110.72,56.19,65.38,64.22,71.94,102.91,110.72
1731296441427,3,INSERT,5,123.45,92.48,106.80,106.30,123.45,123.45,123.45
1731296441930,0,INSERT,3408,3581.95,50.34,730.83,681.47,1465.34,2500.61,3414.01
1731296441930,1,INSERT,502,1796.10,53.25,439.26,235.39,1118.21,1395.71,1755.13
1731296441930,2,INSERT,251,1859.58,56.48,480.48,349.18,1140.73,1471.49,1859.58
1731296441930,3,INSERT,5,1051.65,93.95,299.01,116.09,1051.65,1051.65,1051.65
1731296442433,0,INSERT,4395,2525.18,50.08,86.68,57.92,71.04,1156.10,1967.10
1731296442433,1,INSERT,502,1383.42,53.15,82.09,65.41,75.97,703.49,1165.31
1731296442433,2,INSERT,252,1586.17,55.17,90.64,66.05,82.75,855.04,1586.17
1731296442433,3,INSERT,5,1042.94,104.19,298.07,114.43,1042.94,1042.94,1042.94
1731296442936,0,INSERT,3439,4833.28,50.56,745.41,704.00,1441.79,2537.47,3758.08
1731296442936,1,INSERT,502,1946.62,53.12,429.47,246.78,1083.39,1364.99,1784.83
1731296442936,2,INSERT,251,1671.17,56.93,457.12,272.13,1141.76,1463.30,1671.17
1731296442936,3,INSERT,5,1746.94,103.10,757.88,404.74,1746.94,1746.94,1746.94
1731296443439,0,INSERT,3456,134873.09,50.11,36200.16,818.69,114163.71,129892.35,132055.04
1731296443439,1,INSERT,499,130154.49,53.41,18586.36,232.19,83755.01,125239.29,130154.49
1731296443439,2,INSERT,251,130482.18,55.52,18075.87,192.13,82182.14,124321.79,130482.18
1731296443439,3,INSERT,5,80871.42,94.40,16524.49,109.82,80871.42,80871.42,80871.42
1731296443942,0,INSERT,3727,6004.73,50.30,577.93,492.03,1397.76,2904.06,4476.93
1731296443942,1,INSERT,503,2027.52,52.58,341.35,78.78,983.55,1212.41,1825.79
1731296443942,2,INSERT,251,1838.08,55.49,343.76,70.59,1019.39,1459.20,1838.08
1731296443942,3,INSERT,5,311.81,94.78,150.23,112.83,311.81,311.81,311.81
1731296444445,0,INSERT,3544,82968.57,50.08,10360.15,709.63,53444.61,69009.41,70647.81
1731296444445,1,INSERT,502,70320.13,52.93,5633.34,181.12,23887.87,65601.54,69206.01
1731296444445,2,INSERT,252,69206.01,57.31,5349.94,167.29,21004.29,63045.63,69206.01
1731296444445,3,INSERT,5,36405.25,98.11,7722.26,484.35,36405.25,36405.25,36405.25
1731296444948,0,INSERT,3912,4792.32,50.24,447.79,60.86,1299.45,2549.76,4001.79
1731296444948,1,INSERT,502,1779.71,53.41,284.39,66.37,942.59,1228.80,1737.73
1731296444948,2,INSERT,251,1504.26,54.62,277.22,69.50,932.86,1189.89,1504.26
1731296444948,3,INSERT,6,617.98,100.35,265.97,125.82,505.34,617.98,617.98
1731296445451,0,INSERT,2242,6922.24,51.01,981.06,802.30,1655.81,3201.02,5595.14
1731296445451,1,INSERT,341,1876.99,53.25,504.35,373.50,1104.89,1457.15,1876.99
1731296445451,2,INSERT,170,1603.58,56.16,460.50,388.86,1063.93,1375.23,1603.58
1731296445451,3,INSERT,3,651.26,91.65,361.53,342.01,651.26,651.26,651.26
1731296446457,0,INSERT,3257,930086.91,520617.98,830202.57,870318.08,918028.29,925368.32,927989.76
1731296446457,1,INSERT,1138,925892.61,53.15,408157.40,403701.76,820510.72,915406.85,924844.03
1731296446457,2,INSERT,582,925892.61,55.20,384483.79,367525.89,814219.26,914358.27,923795.45
1731296446457,3,INSERT,12,867696.64,99.39,350665.48,267780.09,767557.63,867696.64,867696.64
1731296446960,0,INSERT,1812,735051.78,51.42,162443.82,73.79,456916.99,513540.09,566755.33
1731296446960,1,INSERT,503,1885.18,53.18,73.85,61.47,71.36,192.00,1853.44
1731296446960,2,INSERT,252,1408.00,53.50,75.39,62.49,73.66,149.50,1408.00
1731296446960,3,INSERT,5,90.75,79.55,85.11,85.69,90.75,90.75,90.75
1731296447463,0,INSERT,1172,880.13,51.33,61.46,57.92,71.87,94.33,155.52
1731296447463,1,INSERT,503,123.33,54.02,68.65,66.81,77.69,114.24,122.11
1731296447463,2,INSERT,251,477.44,53.95,67.46,63.07,76.35,95.61,477.44
1731296447463,3,INSERT,5,103.36,86.08,99.12,102.33,103.36,103.36,103.36
1731296447966,0,INSERT,1168,823.29,51.07,61.05,58.30,68.80,84.93,165.63
1731296447966,1,INSERT,503,83.20,56.13,65.03,64.09,70.72,81.22,82.81
1731296447966,2,INSERT,252,99.45,54.05,60.78,60.29,64.42,71.61,99.45
1731296447966,3,INSERT,5,93.31,77.82,85.86,85.38,93.31,93.31,93.31
1731296448469,0,INSERT,1184,87.74,50.82,58.28,56.77,65.15,79.23,87.23
1731296448469,1,INSERT,503,182.14,52.67,59.55,57.79,64.19,101.76,116.35
1731296448469,2,INSERT,251,96.77,54.27,59.64,59.01,63.23,68.80,96.77
1731296448469,3,INSERT,5,107.45,78.02,90.75,87.74,107.45,107.45,107.45
1731296448972,0,INSERT,1245,82.43,50.66,56.97,56.03,61.28,73.02,81.41
1731296448972,1,INSERT,503,104.96,55.71,63.97,62.88,70.14,80.13,83.45
1731296448972,2,INSERT,252,94.66,55.01,63.37,62.85,68.86,73.98,94.66
1731296448972,3,INSERT,5,108.35,81.22,93.96,91.90,108.35,108.35,108.35
1731296449475,0,INSERT,1257,98.17,51.14,56.75,56.22,60.00,67.58,96.13
1731296449475,1,INSERT,502,116.35,52.74,62.66,62.43,68.80,77.76,86.27
1731296449475,2,INSERT,251,85.89,54.21,64.45,64.54,70.21,75.78,85.89
1731296449475,3,INSERT,5,105.98,74.05,86.00,82.62,105.98,105.98,105.98
1731296449978,0,INSERT,1198,1248.26,51.36,60.50,57.05,63.90,81.47,750.08
1731296449978,1,INSERT,502,1334.27,53.41,66.57,62.34,71.10,80.77,347.39
1731296449978,2,INSERT,252,1038.34,56.90,70.19,66.62,71.30,76.67,1038.34
1731296449978,3,INSERT,5,92.29,79.94,85.45,86.46,92.29,92.29,92.29
1731296450481,0,INSERT,1225,110.40,51.62,58.22,57.09,62.75,83.01,102.91
1731296450481,1,INSERT,502,121.73,53.73,64.71,63.07,73.73,84.93,107.78
1731296450481,2,INSERT,251,107.84,61.89,68.54,67.78,74.17,82.69,107.84
1731296450481,3,INSERT,5,105.92,83.14,92.61,87.17,105.92,105.92,105.92
1731296450984,0,INSERT,1256,100.73,51.30,57.25,56.86,60.58,64.93,73.15
1731296450984,1,INSERT,502,116.22,55.23,66.92,66.05,75.78,83.52,107.97
1731296450984,2,INSERT,252,85.18,61.54,70.43,69.76,75.84,83.14,85.18
1731296450984,3,INSERT,5,111.87,87.74,94.83,92.61,111.87,111.87,111.87
1731296451487,0,INSERT,1218,1364.99,51.58,59.83,57.47,63.94,81.22,156.41
1731296451487,1,INSERT,502,1392.64,53.70,69.51,65.86,75.39,89.53,405.50
1731296451487,2,INSERT,251,1158.14,61.38,74.10,69.18,75.07,89.92,1158.14
1731296451487,3,INSERT,5,91.20,87.17,89.11,89.79,91.20,91.20,91.20
1731296451990,0,INSERT,1152,820.74,51.23,60.28,57.25,69.12,85.76,96.64
1731296451990,1,INSERT,502,120.38,52.35,67.04,65.66,77.63,89.41,101.63
1731296451990,2,INSERT,252,93.95,60.77,68.23,67.45,73.22,82.94,93.95
1731296451990,3,INSERT,5,123.90,93.12,102.29,96.13,123.90,123.90,123.90
1731296452493,0,INSERT,1219,847.87,51.42,59.06,56.51,62.43,82.88,839.17
1731296452493,1,INSERT,502,111.61,52.96,61.78,59.90,69.44,81.09,89.53
1731296452493,2,INSERT,251,110.97,60.22,68.80,67.71,74.05,83.52,110.97
1731296452493,3,INSERT,5,127.42,96.70,106.28,99.52,127.42,127.42,127.42
1731296452996,0,INSERT,1257,72.00,51.74,57.05,56.45,61.02,65.53,71.94
1731296452996,1,INSERT,503,70.40,53.09,59.37,59.23,63.07,66.30,68.54
1731296452996,2,INSERT,252,81.47,61.38,67.05,66.69,71.23,75.14,81.47
1731296452996,3,INSERT,5,101.95,94.21,97.54,97.41,101.95,101.95,101.95
1731296453499,0,INSERT,1153,826.88,51.10,60.71,56.80,69.44,89.60,818.17
1731296453499,1,INSERT,503,101.69,53.18,59.44,58.59,63.94,75.52,100.93
1731296453499,2,INSERT,251,180.35,59.46,65.89,64.67,70.14,76.86,180.35
1731296453499,3,INSERT,5,99.39,88.90,94.91,94.91,99.39,99.39,99.39
1731296454002,0,INSERT,1181,864.77,51.20,59.49,56.86,65.92,84.42,103.23
1731296454002,1,INSERT,503,99.45,53.12,59.43,58.72,64.09,70.40,73.47
1731296454002,2,INSERT,252,103.04,54.46,65.18,64.64,71.04,78.21,103.04
1731296454002,3,INSERT,5,123.65,98.43,111.12,106.62,123.65,123.65,123.65
1731296454505,0,INSERT,1257,85.31,51.04,56.67,56.22,59.81,64.86,74.43
1731296454505,1,INSERT,503,109.82,53.63,61.14,60.54,65.86,70.33,106.69
1731296454505,2,INSERT,251,100.80,53.76,59.08,58.24,62.66,68.16,100.80
1731296454505,3,INSERT,5,120.64,93.82,101.27,95.61,120.64,120.64,120.64
1731296455008,0,INSERT,1196,788.48,50.11,58.58,56.32,64.51,83.33,182.27
1731296455008,1,INSERT,503,167.68,53.44,60.22,59.52,63.97,70.53,102.14
1731296455008,2,INSERT,252,98.24,53.12,58.95,58.34,61.85,70.02,98.24
1731296455008,3,INSERT,5,103.68,96.38,99.97,100.42,103.68,103.68,103.68
1731296455511,0,INSERT,1213,822.78,50.85,59.50,56.86,66.30,89.66,167.81
1731296455511,1,INSERT,503,96.83,53.15,60.42,59.94,64.51,71.49,94.27
1731296455511,2,INSERT,251,107.84,53.76,61.45,59.45,67.33,92.09,107.84
1731296455511,3,INSERT,5,123.14,96.13,102.57,98.11,123.14,123.14,123.14
1731296456014,0,INSERT,1184,239.10,52.29,62.68,60.73,71.42,89.79,112.89
1731296456014,1,INSERT,503,80.64,52.22,60.51,59.94,65.79,74.37,79.61
1731296456014,2,INSERT,252,81.73,54.88,63.48,62.49,70.40,79.61,81.73
1731296456014,3,INSERT,5,130.05,99.65,116.45,118.78,130.05,130.05,130.05
1731296456517,0,INSERT,1216,896.00,51.36,61.69,59.20,66.62,85.82,865.28
1731296456517,1,INSERT,503,74.43,52.22,60.40,60.00,65.53,69.25,73.98
1731296456517,2,INSERT,251,113.86,55.52,63.83,63.20,69.50,84.48,113.86
1731296456517,3,INSERT,5,96.19,91.14,94.19,94.72,96.19,96.19,96.19
1731296457020,0,INSERT,1202,135.81,51.55,62.70,61.31,70.40,90.43,107.07
1731296457020,1,INSERT,503,95.30,52.96,61.71,60.70,68.22,83.71,89.41
1731296457020,2,INSERT,251,88.25,53.76,65.88,65.31,76.61,84.42,88.25
1731296457020,3,INSERT,5,128.32,93.89,110.57,107.07,128.32,128.32,128.32
1731296457523,0,INSERT,1257,108.99,51.33,58.63,57.79,64.09,70.08,101.38
1731296457523,1,INSERT,503,112.96,52.67,64.59,62.78,73.92,81.60,102.02
1731296457523,2,INSERT,251,91.20,56.38,68.79,69.31,75.84,80.83,91.20
1731296457523,3,INSERT,5,129.73,85.25,99.10,93.44,129.73,129.73,129.73
1731296458026,0,INSERT,1238,88.13,50.94,57.87,57.25,62.30,76.22,82.62
1731296458026,1,INSERT,503,154.24,52.70,59.64,59.07,63.42,69.50,71.94
1731296458026,2,INSERT,251,181.63,56.93,65.66,65.60,70.46,75.58,181.63
1731296458026,3,INSERT,5,126.27,84.42,99.08,89.22,126.27,126.27,126.27
1731296458529,0,INSERT,1190,814.08,51.10,59.25,56.41,64.51,80.45,796.16
1731296458529,1,INSERT,503,98.81,52.22,58.82,58.21,62.49,68.86,98.43
1731296458529,2,INSERT,251,97.22,54.40,64.17,64.45,70.08,75.52,97.22
1731296458529,3,INSERT,5,110.91,75.71,86.27,82.30,110.91,110.91,110.91
1731296459032,0,INSERT,1256,105.98,50.85,57.06,56.70,60.80,65.79,74.50
1731296459032,1,INSERT,503,80.06,53.98,59.29,58.91,62.94,67.52,73.15
1731296459032,2,INSERT,251,80.38,56.74,66.06,65.66,73.02,78.27,80.38
1731296459032,3,INSERT,5,112.89,90.05,103.80,107.26,112.89,112.89,112.89
1731296459535,0,INSERT,1220,850.43,51.87,59.22,57.12,63.10,83.65,172.29
1731296459535,1,INSERT,503,98.88,52.32,59.11,58.46,63.17,73.34,89.53
1731296459535,2,INSERT,251,78.33,56.35,65.23,65.02,72.25,76.61,78.33
1731296459535,3,INSERT,5,122.75,94.72,107.76,106.88,122.75,122.75,122.75
1731296460038,0,INSERT,1156,832.51,51.14,60.40,57.38,69.18,87.36,157.06
1731296460038,1,INSERT,503,100.61,52.96,58.81,57.76,63.84,72.58,93.06
1731296460038,2,INSERT,251,89.28,54.24,65.13,65.34,71.68,82.30,89.28
1731296460038,3,INSERT,5,105.60,85.63,92.29,89.47,105.60,105.60,105.60
1731296460541,0,INSERT,1223,85.57,51.94,58.30,57.22,62.98,80.96,84.93
1731296460541,1,INSERT,503,112.70,52.48,60.32,59.39,64.86,74.05,103.17
1731296460541,2,INSERT,251,130.69,56.10,66.81,65.79,74.37,86.08,130.69
1731296460541,3,INSERT,5,113.41,85.70,95.44,90.30,113.41,113.41,113.41
1731296461044,0,INSERT,1256,106.30,51.42,58.13,57.73,61.53,68.22,97.09
1731296461044,1,INSERT,503,93.12,53.66,59.72,59.55,62.81,67.52,72.00
1731296461044,2,INSERT,251,79.55,57.18,66.67,66.75,72.00,78.91,79.55
1731296461044,3,INSERT,5,125.50,83.01,94.79,89.53,125.50,125.50,125.50
1731296461547,0,INSERT,1153,1355.78,50.85,60.75,57.31,69.89,85.89,99.58
1731296461547,1,INSERT,503,1427.45,52.83,66.20,61.98,70.08,87.10,420.10
1731296461547,2,INSERT,251,168.45,54.37,64.38,63.49,70.21,82.62,168.45
1731296461547,3,INSERT,5,107.45,80.58,88.67,84.54,107.45,107.45,107.45
1731296462050,0,INSERT,1195,93.76,50.85,58.01,56.48,64.86,80.00,85.89
1731296462050,1,INSERT,503,163.33,56.38,67.40,66.43,73.53,91.26,97.92
1731296462050,2,INSERT,251,80.89,53.38,60.62,60.06,67.14,73.34,80.89
1731296462050,3,INSERT,6,124.54,86.34,94.59,88.13,91.14,124.54,124.54
1731296462553,0,INSERT,1256,83.01,51.58,57.68,57.22,62.05,66.56,74.37
1731296462553,1,INSERT,502,122.50,54.85,64.58,63.97,70.27,76.86,115.26
1731296462553,2,INSERT,251,107.58,55.01,62.54,61.31,68.16,96.19,107.58
1731296462553,3,INSERT,5,115.84,84.16,94.19,90.37,115.84,115.84,115.84
1731296463056,0,INSERT,1211,1246.21,50.59,59.13,57.18,62.91,76.48,84.09
